INPUT — CORTES (Ventas),,,,,,,,,,,,,,,,
Cargá acá las ventas diarias. No edites DB/CALC.,,,,,,,,,,,,,,,,
Regla: Venta neta negocio = Total cobrado - Propina (propina no cuenta como ingreso del negocio).,,,,,,,,,,,,,,,,
CARGA CORTES DIARIOS,,,,,,,,,,,,,,,,
Fecha,Cliente,Staff,Servicio,Moneda,Total cobrado,Propina,Medio de pago,Notas,Venta neta negocio,TC aplicado,Total MXN,Propina MXN,Neto MXN,Mes,Semana,Quincena
09-ene-2026,catherine,KAREN RECEPCION,Depilacion rostro,MXN," $577,00"," $100,00",Tarjeta,," $477,00",1," $577,00"," $100,00"," $477,00",2026-01,2,2026-01-Q1
09-ene-2026,catherine,MARU,Pies Gel ,MXN," $625,00"," $100,00",Tarjeta,," $525,00",1," $625,00"," $100,00"," $525,00",2026-01,2,2026-01-Q1
09-ene-2026,catherina,FANNY,Manos Gel,MXN," $625,00"," $100,00",Tarjeta,," $525,00",1," $625,00"," $100,00"," $525,00",2026-01,2,2026-01-Q1
09-ene-2026,cecilia,KAREN RECEPCION,Depilacion rostro,MXN," $472,50",,Tarjeta,," $472,50",1," $472,50"," $0,00"," $472,50",2026-01,2,2026-01-Q1
09-ene-2026,cecilia,FANNY,Manos Gel,MXN," $577,50",,Tarjeta,," $577,50",1," $577,50"," $0,00"," $577,50",2026-01,2,2026-01-Q1
09-ene-2026,cecilia,FANNY,Pies Gel ,MXN," $577,50",,Tarjeta,," $577,50",1," $577,50"," $0,00"," $577,50",2026-01,2,2026-01-Q1
09-ene-2026,providense,FLOR,Manos Gel,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-01,2,2026-01-Q1
09-ene-2026,walk in,KAREN RECEPCION,Laminado,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-01,2,2026-01-Q1
09-ene-2026,lisa,MARU,Services Esculpidas,MXN," $758,00"," $75,00",Tarjeta,," $683,00",1," $758,00"," $75,00"," $683,00",2026-01,2,2026-01-Q1
09-ene-2026,lisa,FLOR,Manos Gel,MXN," $390,00"," $75,00",Tarjeta,," $315,00",1," $390,00"," $75,00"," $315,00",2026-01,2,2026-01-Q1
09-ene-2026,camelia,FANNY,Manos Gel,MXN," $812,50"," $130,00",Tarjeta,," $682,50",1," $812,50"," $130,00"," $682,50",2026-01,2,2026-01-Q1
09-ene-2026,camelia,FLOR,Pies Gel ,MXN," $590,00"," $65,00",Tarjeta,," $525,00",1," $590,00"," $65,00"," $525,00",2026-01,2,2026-01-Q1
09-ene-2026,camelia,FLOR,Laminado,MXN," $590,00"," $65,00",Tarjeta,," $525,00",1," $590,00"," $65,00"," $525,00",2026-01,2,2026-01-Q1
09-ene-2026,miranda,MARU,Acrilicas Esculpidas,MXN," $1.800,00"," $300,00",Tarjeta,," $1.500,00",1," $1.800,00"," $300,00"," $1.500,00",2026-01,2,2026-01-Q1
09-ene-2026,dounia,FANNY,Pies Gel ,MXN," $700,00"," $50,00",Efectivo,," $650,00",1," $700,00"," $50,00"," $650,00",2026-01,2,2026-01-Q1
09-ene-2026,dounia,FLOR,Pies Gel ,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-01,2,2026-01-Q1
09-ene-2026,miranda,MARU,Extras,MXN," $359,00"," $100,00",Tarjeta,," $259,00",1," $359,00"," $100,00"," $259,00",2026-01,2,2026-01-Q1
16-ene-2026,Carolina,MARU,Esculpidas,MXN," $809,00"," $50,00",Tarjeta,," $759,00",1," $809,00"," $50,00"," $759,00",2026-01,3,2026-01-Q2
16-ene-2026,hanna,FLOR,Pies Gel ,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-01,3,2026-01-Q2
16-ene-2026,walk in,FLOR,Pedicure Spa,MXN," $500,00"," $100,00",Efectivo,," $400,00",1," $500,00"," $100,00"," $400,00",2026-01,3,2026-01-Q2
16-ene-2026,sofi,FLOR,Perfilado,MXN," $300,00"," $50,00",Transferencia,," $250,00",1," $300,00"," $50,00"," $250,00",2026-01,3,2026-01-Q2
16-ene-2026,vero,KAREN,Extension pestañas,MXN," $1.000,00",,Transferencia,," $1.000,00",1," $1.000,00"," $0,00"," $1.000,00",2026-01,3,2026-01-Q2
16-ene-2026,vero,MARU,Manos Gel,MXN," $600,00",,Transferencia,," $600,00",1," $600,00"," $0,00"," $600,00",2026-01,3,2026-01-Q2
16-ene-2026,walk in,FLOR,Pies Gel ,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-01,3,2026-01-Q2
16-ene-2026,trish ,FLOR,Manos Gel,MXN," $831,00"," $131,00",Tarjeta,," $700,00",1," $831,00"," $131,00"," $700,00",2026-01,3,2026-01-Q2
16-ene-2026,trish ,FLOR,Pies Gel ,MXN," $605,00",,Tarjeta,," $605,00",1," $605,00"," $0,00"," $605,00",2026-01,3,2026-01-Q2
17-ene-2026,giulia,FLOR,Manos Gel,MXN," $660,00"," $60,00",Tarjeta,," $600,00",1," $660,00"," $60,00"," $600,00",2026-01,3,2026-01-Q2
17-ene-2026,giulia,FLOR,Pedicure Spa,MXN," $660,00"," $60,00",Tarjeta,," $600,00",1," $660,00"," $60,00"," $600,00",2026-01,3,2026-01-Q2
17-ene-2026,adhara,MARU,Manos Gel,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-01,3,2026-01-Q2
17-ene-2026,ana,FLOR,Lifting,MXN," $577,50"," $52,50",Tarjeta,," $525,00",1," $577,50"," $52,50"," $525,00",2026-01,3,2026-01-Q2
17-ene-2026,ana,MARU,Pies Gel ,MXN," $577,50"," $52,50",Tarjeta,," $525,00",1," $577,50"," $52,50"," $525,00",2026-01,3,2026-01-Q2
17-ene-2026,marolia,FLOR,Laminado,MXN," $500,00",,Transferencia,," $500,00",1," $500,00"," $0,00"," $500,00",2026-01,3,2026-01-Q2
17-ene-2026,marolia,FLOR,Lifting,MXN," $500,00",,Transferencia,," $500,00",1," $500,00"," $0,00"," $500,00",2026-01,3,2026-01-Q2
17-ene-2026,marolia,FLOR,Depilacion rostro,MXN," $350,00"," $150,00",Transferencia,," $200,00",1," $350,00"," $150,00"," $200,00",2026-01,3,2026-01-Q2
17-ene-2026,lea,KAREN RECEPCION,Pies Gel ,MXN," $532,50"," $60,00",Tarjeta,," $472,50",1," $532,50"," $60,00"," $472,50",2026-01,3,2026-01-Q2
17-ene-2026,lea,MARU,Manos Gel,MXN," $900,00"," $60,00",Tarjeta,," $840,00",1," $900,00"," $60,00"," $840,00",2026-01,3,2026-01-Q2
17-ene-2026,sierra,MARU,Esculpidas,MXN," $1.098,00",,Tarjeta,," $1.098,00",1," $1.098,00"," $0,00"," $1.098,00",2026-01,3,2026-01-Q2
17-ene-2026,tati,MARU,Laminado,MXN," $500,00"," $100,00",Efectivo,," $400,00",1," $500,00"," $100,00"," $400,00",2026-01,3,2026-01-Q2
17-ene-2026,tati,KAREN RECEPCION,Pies Gel ,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-01,3,2026-01-Q2
17-ene-2026,tati,FLOR,Manos Gel,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-01,3,2026-01-Q2
17-ene-2026,jennio,KAREN RECEPCION,Pies Gel ,MXN," $650,00"," $25,00",Efectivo,," $625,00",1," $650,00"," $25,00"," $625,00",2026-01,3,2026-01-Q2
17-ene-2026,jennio,FLOR,Manos Gel,MXN," $700,00"," $25,00",Efectivo,," $675,00",1," $700,00"," $25,00"," $675,00",2026-01,3,2026-01-Q2
19-ene-2026,kassandr,FLOR,Pies Gel ,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-01,4,2026-01-Q2
19-ene-2026,juli,MARU,Acrilicas Esculpidas,MXN," $906,00"," $118,00",Tarjeta,," $788,00",1," $906,00"," $118,00"," $788,00",2026-01,4,2026-01-Q2
19-ene-2026,kassandra,FLOR,Manos Gel,MXN," $828,00",,Tarjeta,," $828,00",1," $828,00"," $0,00"," $828,00",2026-01,4,2026-01-Q2
19-ene-2026,magdalena,FLOR,Manos Gel,MXN," $700,00"," $50,00",Transferencia,," $650,00",1," $700,00"," $50,00"," $650,00",2026-01,4,2026-01-Q2
19-ene-2026,contanza,FLOR,Pedicure Spa,MXN," $400,00"," $30,00",Efectivo,," $370,00",1," $400,00"," $30,00"," $370,00",2026-01,4,2026-01-Q2
19-ene-2026,fiona,KAREN,Facial,MXN," $1.691,00"," $221,00",Tarjeta,," $1.470,00",1," $1.691,00"," $221,00"," $1.470,00",2026-01,4,2026-01-Q2
19-ene-2026,fer,FLOR,Kapping Gel,MXN," $550,00"," $50,00",Transferencia,," $500,00",1," $550,00"," $50,00"," $500,00",2026-01,4,2026-01-Q2
19-ene-2026,ana,MARU,Manos Gel,MXN," $630,00",,Tarjeta,," $630,00",1," $630,00"," $0,00"," $630,00",2026-01,4,2026-01-Q2
20-ene-2026,silkie,KAREN RECEPCION,Perfilado,MXN," $200,00",,Efectivo,," $200,00",1," $200,00"," $0,00"," $200,00",2026-01,4,2026-01-Q2
20-ene-2026,mariel ,FLOR,Manos Gel,MXN," $700,00"," $150,00",Tarjeta,," $550,00",1," $700,00"," $150,00"," $550,00",2026-01,4,2026-01-Q2
20-ene-2026,ara,KAREN,Extension pestañas,MXN," $1.000,00",,Transferencia,," $1.000,00",1," $1.000,00"," $0,00"," $1.000,00",2026-01,4,2026-01-Q2
20-ene-2026,walk in ,KAREN RECEPCION,Perfilado,MXN," $320,00"," $57,50",Tarjeta,," $262,50",1," $320,00"," $57,50"," $262,50",2026-01,4,2026-01-Q2
20-ene-2026,walk in,KAREN RECEPCION,Depilacion rostro,MXN," $267,50"," $57,50",Tarjeta,," $210,00",1," $267,50"," $57,50"," $210,00",2026-01,4,2026-01-Q2
20-ene-2026,walk in,FLOR,Pies Gel ,MXN," $797,50"," $115,00",Tarjeta,," $682,50",1," $797,50"," $115,00"," $682,50",2026-01,4,2026-01-Q2
20-ene-2026,marina,FLOR,Pedicure Spa,MXN," $517,00"," $97,00",Tarjeta,," $420,00",1," $517,00"," $97,00"," $420,00",2026-01,4,2026-01-Q2
20-ene-2026,marina,MARU,Manicura Spa,MXN," $315,00",,Tarjeta,," $315,00",1," $315,00"," $0,00"," $315,00",2026-01,4,2026-01-Q2
20-ene-2026,marina,KAREN,Facial,MXN," $1.400,00"," $97,00",Tarjeta,," $1.303,00",1," $1.400,00"," $97,00"," $1.303,00",2026-01,4,2026-01-Q2
20-ene-2026,india,MARU,Esculpidas,MXN," $680,00",,Tarjeta,," $680,00",1," $680,00"," $0,00"," $680,00",2026-01,4,2026-01-Q2
20-ene-2026,kj,FLOR,Pies Gel ,MXN," $519,00"," $47,00",Tarjeta,," $472,00",1," $519,00"," $47,00"," $472,00",2026-01,4,2026-01-Q2
20-ene-2026,sofi,KAREN RECEPCION,Laminado,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-01,4,2026-01-Q2
20-ene-2026,sofi,KAREN RECEPCION,Facial,MXN," $850,00",,Efectivo,," $850,00",1," $850,00"," $0,00"," $850,00",2026-01,4,2026-01-Q2
20-ene-2026,sofi,KAREN,Extension pestañas,MXN," $1.150,00"," $150,00",Efectivo,," $1.000,00",1," $1.150,00"," $150,00"," $1.000,00",2026-01,4,2026-01-Q2
20-ene-2026,fran,FLOR,Kapping Gel,MXN," $787,00",,Tarjeta,," $787,00",1," $787,00"," $0,00"," $787,00",2026-01,4,2026-01-Q2
21-ene-2026,silkie,FLOR,Pies Gel ,MXN," $600,00",,Efectivo,," $600,00",1," $600,00"," $0,00"," $600,00",2026-01,4,2026-01-Q2
21-ene-2026,silkie,KAREN RECEPCION,Pedicure Spa,MXN," $400,00",,Efectivo,," $400,00",1," $400,00"," $0,00"," $400,00",2026-01,4,2026-01-Q2
21-ene-2026,madelyn,FLOR,Extras,MXN," $100,00",,Transferencia,," $100,00",1," $100,00"," $0,00"," $100,00",2026-01,4,2026-01-Q2
21-ene-2026,sofi,MARU,Esculpidas,MXN," $800,00"," $400,00",Efectivo,," $400,00",1," $800,00"," $400,00"," $400,00",2026-01,4,2026-01-Q2
21-ene-2026,raquel,FLOR,Manos Gel,MXN," $450,00",,Efectivo,," $450,00",1," $450,00"," $0,00"," $450,00",2026-01,4,2026-01-Q2
21-ene-2026,esther,FLOR,Lifting,MXN," $600,00"," $50,00",Transferencia,," $550,00",1," $600,00"," $50,00"," $550,00",2026-01,4,2026-01-Q2
21-ene-2026,esther,MARU,Manos Gel,MXN," $250,00",,Transferencia,," $250,00",1," $250,00"," $0,00"," $250,00",2026-01,4,2026-01-Q2
21-ene-2026,danielle,KAREN RECEPCION,Pies Gel ,MXN," $575,00"," $75,00",Tarjeta,," $500,00",1," $575,00"," $75,00"," $500,00",2026-01,4,2026-01-Q2
21-ene-2026,daniellle,FLOR,Manos Gel,MXN," $525,00"," $75,00",Tarjeta,," $450,00",1," $525,00"," $75,00"," $450,00",2026-01,4,2026-01-Q2
21-ene-2026,madison,MARU,Manos Gel,MXN," $500,00"," $100,00",Efectivo,," $400,00",1," $500,00"," $100,00"," $400,00",2026-01,4,2026-01-Q2
21-ene-2026,madison,FLOR,Pies Gel ,MXN," $500,00"," $100,00",Efectivo,," $400,00",1," $500,00"," $100,00"," $400,00",2026-01,4,2026-01-Q2
21-ene-2026,wendy,MARU,Esculpidas,MXN," $990,00"," $90,00",Tarjeta,," $900,00",1," $990,00"," $90,00"," $900,00",2026-01,4,2026-01-Q2
21-ene-2026,sol,FLOR,Manos Gel,MXN," $550,00",,Transferencia,," $550,00",1," $550,00"," $0,00"," $550,00",2026-01,4,2026-01-Q2
22-ene-2026,maria pia,FLOR,Esculpidas,MXN," $600,00",,Transferencia,," $600,00",1," $600,00"," $0,00"," $600,00",2026-01,4,2026-01-Q2
22-ene-2026,sami,FLOR,Manos Gel,MXN," $650,00",,Transferencia,," $650,00",1," $650,00"," $0,00"," $650,00",2026-01,4,2026-01-Q2
22-ene-2026,danette,FLOR,Manos Gel,MXN," $550,00",,Efectivo,," $550,00",1," $550,00"," $0,00"," $550,00",2026-01,4,2026-01-Q2
22-ene-2026,yamilet,FLOR,Manos Gel,MXN," $600,00"," $50,00",Transferencia,," $550,00",1," $600,00"," $50,00"," $550,00",2026-01,4,2026-01-Q2
22-ene-2026,yamilet,KAREN RECEPCION,Extras,MXN," $400,00"," $50,00",Transferencia,," $350,00",1," $400,00"," $50,00"," $350,00",2026-01,4,2026-01-Q2
22-ene-2026,maya,FLOR,Extras,MXN," $300,00",,Efectivo,," $300,00",1," $300,00"," $0,00"," $300,00",2026-01,4,2026-01-Q2
22-ene-2026,simone,FLOR,Kapping Gel,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-01,4,2026-01-Q2
22-ene-2026,simone,FLOR,Pies Gel ,MXN," $452,00"," $52,00",Tarjeta,," $400,00",1," $452,00"," $52,00"," $400,00",2026-01,4,2026-01-Q2
22-ene-2026,simone,KAREN RECEPCION,Extras,MXN," $205,00"," $52,00",Tarjeta,," $153,00",1," $205,00"," $52,00"," $153,00",2026-01,4,2026-01-Q2
23-ene-2026,gabriela,KAREN,Extension pestañas,MXN," $800,00",,Transferencia,," $800,00",1," $800,00"," $0,00"," $800,00",2026-01,4,2026-01-Q2
23-ene-2026,brittney,MARU,Manos Gel,MXN," $600,00",,Efectivo,," $600,00",1," $600,00"," $0,00"," $600,00",2026-01,4,2026-01-Q2
23-ene-2026,vanesa,FLOR,Manos Gel,MXN," $650,00",,Transferencia,," $650,00",1," $650,00"," $0,00"," $650,00",2026-01,4,2026-01-Q2
23-ene-2026,vanessa,FLOR,Pies Gel ,MXN," $550,00",,Transferencia,," $550,00",1," $550,00"," $0,00"," $550,00",2026-01,4,2026-01-Q2
23-ene-2026,walk in,FLOR,Esculpidas,MXN," $835,00"," $59,00",Tarjeta,," $776,00",1," $835,00"," $59,00"," $776,00",2026-01,4,2026-01-Q2
23-ene-2026,walk in,KAREN RECEPCION,Depilacion rostro,MXN," $210,00",,Tarjeta,," $210,00",1," $210,00"," $0,00"," $210,00",2026-01,4,2026-01-Q2
23-ene-2026,wollan,KAREN RECEPCION,Pedicure Spa,MXN," $459,00",,Tarjeta,," $459,00",1," $459,00"," $0,00"," $459,00",2026-01,4,2026-01-Q2
23-ene-2026,satu ,FLOR,Pies Gel ,MXN," $450,00",,Efectivo,," $450,00",1," $450,00"," $0,00"," $450,00",2026-01,4,2026-01-Q2
24-ene-2026,gabi,FLOR,Pies Gel ,MXN," $600,00"," $100,00",Transferencia,," $500,00",1," $600,00"," $100,00"," $500,00",2026-01,4,2026-01-Q2
24-ene-2026,vero,FLOR,Pies Gel ,MXN," $600,00"," $100,00",Transferencia,," $500,00",1," $600,00"," $100,00"," $500,00",2026-01,4,2026-01-Q2
24-ene-2026,brenda,FLOR,Pies Gel ,MXN," $450,00",,Transferencia,," $450,00",1," $450,00"," $0,00"," $450,00",2026-01,4,2026-01-Q2
24-ene-2026,brenda,FLOR,Manos Gel,MXN," $900,00",,Transferencia,," $900,00",1," $900,00"," $0,00"," $900,00",2026-01,4,2026-01-Q2
24-ene-2026,walk in,FLOR,Manos Gel,MXN," $809,00"," $74,00",Tarjeta,," $735,00",1," $809,00"," $74,00"," $735,00",2026-01,4,2026-01-Q2
24-ene-2026,nadia,FLOR,Manos Gel,MXN," $650,00"," $50,00",Transferencia,," $600,00",1," $650,00"," $50,00"," $600,00",2026-01,4,2026-01-Q2
26-ene-2026,carisse,FLOR,Pedicure Spa,MXN," $544,00"," $71,00",Tarjeta,," $473,00",1," $544,00"," $71,00"," $473,00",2026-01,5,2026-01-Q2
26-ene-2026,sofia,FLOR,Pies Gel ,MXN," $630,00",,Tarjeta,," $630,00",1," $630,00"," $0,00"," $630,00",2026-01,5,2026-01-Q2
26-ene-2026,sofia,FLOR,Manos Gel,MXN," $420,00",,Tarjeta,," $420,00",1," $420,00"," $0,00"," $420,00",2026-01,5,2026-01-Q2
26-ene-2026,aundrey,MARU,Esculpidas,MXN," $1.260,00",,Tarjeta,," $1.260,00",1," $1.260,00"," $0,00"," $1.260,00",2026-01,5,2026-01-Q2
26-ene-2026,aron,KAREN RECEPCION,Facial,MXN," $1.026,00"," $134,00",Efectivo,," $892,00",1," $1.026,00"," $134,00"," $892,00",2026-01,5,2026-01-Q2
26-ene-2026,indira,FLOR,Extras,MXN," $100,00",,Efectivo,," $100,00",1," $100,00"," $0,00"," $100,00",2026-01,5,2026-01-Q2
26-ene-2026,mariana ,MARU,Manos Gel,MXN," $635,00",,Efectivo,," $635,00",1," $635,00"," $0,00"," $635,00",2026-01,5,2026-01-Q2
26-ene-2026,mariana,FLOR,Pies Gel ,MXN," $585,00",,Efectivo,20 dls," $585,00",1," $585,00"," $0,00"," $585,00",2026-01,5,2026-01-Q2
26-ene-2026,eli,MARU,Pies Gel ,MXN," $604,00"," $79,00",Tarjeta,," $525,00",1," $604,00"," $79,00"," $525,00",2026-01,5,2026-01-Q2
26-ene-2026,cristina ,FLOR,Pies Gel ,MXN,," $100,00",Transferencia,VIP MEMBER,"- $100,00",1," $0,00"," $100,00","- $100,00",2026-01,5,2026-01-Q2
26-ene-2026,satu ,MARU,Manos Gel,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-01,5,2026-01-Q2
27-ene-2026,ellie,FLOR,Kapping Gel,MXN," $578,00",,Tarjeta,," $578,00",1," $578,00"," $0,00"," $578,00",2026-01,5,2026-01-Q2
27-ene-2026,ellie,FLOR,Pies Gel ,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-01,5,2026-01-Q2
27-ene-2026,pia,FLOR,Perfilado,MXN," $200,00",,Efectivo,," $200,00",1," $200,00"," $0,00"," $200,00",2026-01,5,2026-01-Q2
27-ene-2026,estela,MARU,Manos Gel,MXN," $787,00"," $180,00",Tarjeta,," $607,00",1," $787,00"," $180,00"," $607,00",2026-01,5,2026-01-Q2
27-ene-2026,estela,MARU,Pies Gel ,MXN," $660,00",,Tarjeta,," $660,00",1," $660,00"," $0,00"," $660,00",2026-01,5,2026-01-Q2
27-ene-2026,amber,FLOR,Kapping Gel,MXN," $663,00"," $63,00",Tarjeta,," $600,00",1," $663,00"," $63,00"," $600,00",2026-01,5,2026-01-Q2
27-ene-2026,amber,KAREN RECEPCION,Pies Gel ,MXN," $723,00"," $63,00",Tarjeta,," $660,00",1," $723,00"," $63,00"," $660,00",2026-01,5,2026-01-Q2
,,,,MXN,,,,SEÑA EXTENC,,,,,,,,
27-ene-2026,estela,KAREN,Pies Gel ,MXN," $600,00",,Efectivo,," $600,00",1," $600,00"," $0,00"," $600,00",2026-01,5,2026-01-Q2
27-ene-2026,estela,FLOR,Manos Gel,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-01,5,2026-01-Q2
27-ene-2026,aye,FLOR,Manos Gel,MXN," $500,00"," $14,00",Efectivo,," $486,00",1," $500,00"," $14,00"," $486,00",2026-01,5,2026-01-Q2
27-ene-2026,joaquina,MARU,Manos Gel,MXN," $450,00",,Transferencia,," $450,00",1," $450,00"," $0,00"," $450,00",2026-01,5,2026-01-Q2
27-ene-2026,joaquina,MARU,Pies Gel ,MXN," $360,00",,Transferencia,," $360,00",1," $360,00"," $0,00"," $360,00",2026-01,5,2026-01-Q2
27-ene-2026,joaquina,KAREN RECEPCION,Facial,MXN," $850,00",,Transferencia,GIFT CARD PAGADA ANTES," $850,00",1," $850,00"," $0,00"," $850,00",2026-01,5,2026-01-Q2
28-ene-2026,yesi,KAREN RECEPCION,Facial,MXN," $892,50",,Tarjeta,," $892,50",1," $892,50"," $0,00"," $892,50",2026-01,5,2026-01-Q2
28-ene-2026,yesi,KAREN RECEPCION,Laminado,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-01,5,2026-01-Q2
28-ene-2026,yesi,KAREN,Extension pestañas,MXN," $1.252,00"," $307,00",Tarjeta,," $945,00",1," $1.252,00"," $307,00"," $945,00",2026-01,5,2026-01-Q2
28-ene-2026,walk in,FLOR,Manicura Spa,MXN," $200,00",,Efectivo,," $200,00",1," $200,00"," $0,00"," $200,00",2026-01,5,2026-01-Q2
28-ene-2026,mercedes,FLOR,Manos Gel,MXN," $450,00",,Transferencia,," $450,00",1," $450,00"," $0,00"," $450,00",2026-01,5,2026-01-Q2
28-ene-2026,fer nava,MARU,Kapping Gel,MXN," $600,00",,Transferencia,," $600,00",1," $600,00"," $0,00"," $600,00",2026-01,5,2026-01-Q2
28-ene-2026,vane m,FLOR,Manos Gel,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-01,5,2026-01-Q2
28-ene-2026,emili,KAREN RECEPCION,Extras,MXN," $500,00",,Transferencia,SEÑA," $500,00",1," $500,00"," $0,00"," $500,00",2026-01,5,2026-01-Q2
28-ene-2026,lina,MARU,Manos Gel,MXN," $450,00",,Tarjeta,," $450,00",1," $450,00"," $0,00"," $450,00",2026-01,5,2026-01-Q2
28-ene-2026,lina,FLOR,Pedicure Spa,MXN," $400,00",,Tarjeta,," $400,00",1," $400,00"," $0,00"," $400,00",2026-01,5,2026-01-Q2
28-ene-2026,trish ,MARU,Esculpidas,MXN," $770,00",,Tarjeta,," $770,00",1," $770,00"," $0,00"," $770,00",2026-01,5,2026-01-Q2
29-ene-2026,aiilin,MARU,Manos Gel,MXN," $751,00"," $68,00",Tarjeta,," $683,00",1," $751,00"," $68,00"," $683,00",2026-01,5,2026-01-Q2
29-ene-2026,emily,MARU,Kapping Gel,MXN," $600,00",,Efectivo,," $600,00",1," $600,00"," $0,00"," $600,00",2026-01,5,2026-01-Q2
29-ene-2026,emily,MARU,Extras,MXN," $100,00",,Efectivo,," $100,00",1," $100,00"," $0,00"," $100,00",2026-01,5,2026-01-Q2
29-ene-2026,andu,FLOR,Manos Gel,MXN," $550,00"," $50,00",Tarjeta,," $500,00",1," $550,00"," $50,00"," $500,00",2026-01,5,2026-01-Q2
29-ene-2026,andu,FLOR,Pies Gel ,MXN," $550,00"," $50,00",Tarjeta,," $500,00",1," $550,00"," $50,00"," $500,00",2026-01,5,2026-01-Q2
29-ene-2026,ELLA,FLOR,Pedicure Spa,MXN," $400,00",,Tarjeta,," $400,00",1," $400,00"," $0,00"," $400,00",2026-01,5,2026-01-Q2
29-ene-2026,ella,FLOR,Manos Gel,MXN," $598,00",,Tarjeta,," $598,00",1," $598,00"," $0,00"," $598,00",2026-01,5,2026-01-Q2
30-ene-2026,gabriela,FLOR,Manos Gel,MXN," $500,00",,Transferencia,," $500,00",1," $500,00"," $0,00"," $500,00",2026-01,5,2026-01-Q2
30-ene-2026,rebeka,FLOR,Pies Gel ,MXN," $665,00"," $87,00",Tarjeta,," $578,00",1," $665,00"," $87,00"," $578,00",2026-01,5,2026-01-Q2
30-ene-2026,rebeka,FLOR,Pies Gel ,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-01,5,2026-01-Q2
30-ene-2026,jeniffer,KAREN RECEPCION,Laminado,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-01,5,2026-01-Q2
30-ene-2026,jeniffer,KAREN RECEPCION,Lifting,MXN," $630,00"," $105,00",Tarjeta,," $525,00",1," $630,00"," $105,00"," $525,00",2026-01,5,2026-01-Q2
30-ene-2026,jennifer,KAREN RECEPCION,Pedicure Spa,MXN," $493,00"," $63,00",Tarjeta,," $430,00",1," $493,00"," $63,00"," $430,00",2026-01,5,2026-01-Q2
30-ene-2026,wendie,KAREN RECEPCION,Pies Gel ,MXN," $520,00"," $47,00",Tarjeta,," $473,00",1," $520,00"," $47,00"," $473,00",2026-01,5,2026-01-Q2
30-ene-2026,jessie,MARU,Manos Gel,MXN," $720,00"," $120,00",Tarjeta,," $600,00",1," $720,00"," $120,00"," $600,00",2026-01,5,2026-01-Q2
30-ene-2026,maria pia,FLOR,Esculpidas,MXN," $600,00",,Efectivo,," $600,00",1," $600,00"," $0,00"," $600,00",2026-01,5,2026-01-Q2
30-ene-2026,amiga jessi,FLOR,Manos Gel,MXN," $550,00",,Tarjeta,," $550,00",1," $550,00"," $0,00"," $550,00",2026-01,5,2026-01-Q2
30-ene-2026,amiga jessi,FLOR,Pies Gel ,MXN," $605,00"," $105,00",Tarjeta,," $500,00",1," $605,00"," $105,00"," $500,00",2026-01,5,2026-01-Q2
30-ene-2026,ana,FLOR,Perfilado,MXN," $200,00",,Efectivo,," $200,00",1," $200,00"," $0,00"," $200,00",2026-01,5,2026-01-Q2
30-ene-2026,ana,FLOR,Pies Gel ,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-01,5,2026-01-Q2
30-ene-2026,ana,MARU,Manos Gel,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-01,5,2026-01-Q2
31-ene-2026,rene,FLOR,Pies Gel ,MXN," $600,00",,Tarjeta,," $600,00",1," $600,00"," $0,00"," $600,00",2026-01,5,2026-01-Q2
31-ene-2026,rene,FLOR,Manos Gel,MXN," $555,00",,Tarjeta,," $555,00",1," $555,00"," $0,00"," $555,00",2026-01,5,2026-01-Q2
31-ene-2026,abrham,MARU,Pies Gel ,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-01,5,2026-01-Q2
